Gender,Age,Senior Citizen,Married,Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Churn Label,CLTV,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
1,67,1,0,0,0,0,19,1,16.78,1,1,15,0,0,1,0,0,0,0,1,1,79.85,1471.75,0.0,0,318.82000000000005,3,1,3715,0,0,0,0
1,67,1,1,0,1,2,8,1,26.99,0,1,2,0,0,0,0,1,0,0,1,1,80.45,583.45,0.0,0,215.92,1,1,3443,0,0,1,0
0,69,1,0,0,0,0,13,1,7.22,1,1,28,1,0,0,0,1,1,0,1,1,100.8,1308.1,0.0,0,93.86,1,1,3269,0,0,0,0
1,75,1,0,0,0,0,10,1,7.51,0,1,18,0,0,0,0,0,1,0,1,1,79.25,793.55,0.0,0,75.1,1,1,3856,0,0,0,0
1,67,1,0,0,0,0,5,1,45.72,0,1,6,0,0,0,0,1,1,0,1,1,89.5,477.7,0.0,0,228.6,2,1,2718,0,0,0,0
1,66,1,1,0,0,0,1,1,38.78,1,1,23,0,0,0,0,1,0,0,1,1,86.05,86.05,0.0,0,38.78,1,1,4843,0,0,0,0
0,67,1,0,0,0,0,10,0,0.0,0,1,4,0,0,0,0,0,1,0,1,1,34.7,329.8,0.0,0,0.0,1,1,3244,0,0,0,0
1,71,1,1,0,1,1,53,1,21.67,1,1,6,1,0,0,1,0,0,0,0,1,60.05,3229.65,0.0,100,1148.51,1,1,5271,1,0,0,0
1,74,1,1,0,1,1,16,1,26.12,0,1,8,0,1,0,0,0,0,0,1,1,74.3,1178.25,0.0,0,417.92,1,1,2076,0,0,1,0
0,70,1,0,0,0,0,9,1,17.56,1,1,27,0,0,0,0,0,0,0,1,1,74.55,622.9,33.25,0,158.04,1,1,3145,0,0,0,0
1,76,1,1,0,1,1,32,1,43.51,1,1,22,0,0,1,1,1,1,0,1,1,104.9,3351.55,33.73,0,1392.32,1,1,3966,0,0,0,0
1,67,1,1,0,1,1,1,1,17.36,1,1,29,0,0,0,0,0,0,0,0,1,74.4,74.4,0.0,30,17.36,3,1,5429,0,0,0,0
1,80,1,0,0,0,0,8,1,14.89,0,1,20,0,0,0,0,0,0,0,1,1,69.7,560.85,0.0,0,119.12,1,1,3068,0,0,0,0
0,67,1,1,0,1,1,12,1,30.63,1,1,27,0,1,1,0,1,0,0,1,1,98.1,1060.2,49.06,0,367.56,3,1,2709,0,0,0,0
0,68,1,1,0,1,1,4,1,18.91,1,1,20,1,0,0,0,1,1,0,1,1,99.6,347.65,25.79,0,75.64,1,1,4708,0,0,0,0
1,69,1,1,0,1,1,70,1,17.45,1,1,20,0,1,1,0,1,1,0,1,1,102.95,7101.5,15.24,0,1221.5,1,1,5005,0,0,0,0
0,80,1,0,0,0,0,1,1,28.64,0,1,5,0,0,0,0,0,0,0,1,1,71.0,71.0,0.0,0,28.64,3,1,5345,0,0,0,0
0,73,1,1,0,1,1,47,1,26.95,0,1,26,0,0,0,0,0,0,0,1,0,70.55,3309.25,26.99,0,1266.65,3,1,4457,0,0,0,0
0,73,1,1,0,1,1,1,1,37.3,0,1,8,0,0,0,0,0,0,0,1,1,69.25,69.25,0.0,0,37.3,1,1,4568,0,0,0,0
1,65,1,0,0,0,0,12,1,28.63,0,1,7,0,1,1,1,0,0,0,0,1,83.8,1029.75,44.58,80,343.56,1,1,5565,0,0,1,0
1,73,1,0,0,0,0,53,0,0.0,0,1,25,0,1,1,0,1,1,0,1,1,54.45,2854.55,20.16,0,0.0,2,1,6280,0,0,0,0
1,78,1,1,0,0,0,41,1,22.56,1,1,15,0,0,1,0,1,1,0,1,1,99.8,4259.3,8.88,0,924.96,1,1,4726,0,0,0,0
1,68,1,0,0,0,0,5,1,2.27,0,1,17,0,0,0,0,0,0,0,1,1,70.25,331.9,12.48,0,11.35,2,1,3684,0,0,1,0
1,65,1,1,0,1,1,69,1,16.34,1,1,4,0,1,0,0,1,0,0,0,1,89.95,6143.15,6.79,110,1127.46,1,1,6363,0,0,0,0
1,67,1,0,0,0,0,14,1,16.32,1,1,11,0,0,0,0,0,0,0,1,1,74.95,1036.75,39.29,0,228.48,3,1,2075,0,0,0,0
0,70,1,0,0,0,0,32,1,33.22,0,1,9,0,1,0,0,0,0,0,1,1,74.4,2276.95,44.31,0,1063.04,1,1,2091,0,0,0,0
0,69,1,1,0,1,1,50,1,4.6,0,1,24,0,0,0,0,0,0,0,1,1,71.05,3444.85,0.0,0,230.0,3,1,5746,0,0,0,0
0,73,1,0,0,0,0,2,0,0.0,0,1,13,0,0,1,0,0,0,0,1,1,30.4,78.65,0.0,0,0.0,1,1,4002,0,0,0,0
1,74,1,0,0,0,0,23,1,17.62,1,1,29,0,1,1,0,1,1,0,1,1,106.4,2483.5,0.0,0,405.2600000000001,1,1,5507,0,0,0,0
0,78,1,0,0,0,0,2,1,5.49,1,1,25,0,0,0,0,1,0,0,1,1,85.55,187.45,0.0,0,10.98,3,1,5512,0,0,0,0
1,77,1,1,0,1,1,30,1,6.23,0,1,4,0,1,1,0,0,0,0,1,1,79.65,2365.15,0.0,0,186.9,3,1,2174,0,0,1,0
0,70,1,0,0,0,0,1,1,22.92,0,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0.0,0,22.92,1,1,3848,0,0,0,0
0,78,1,1,0,0,0,32,1,48.95,1,1,9,0,0,0,0,1,0,0,1,1,85.95,2628.6,0.0,0,1566.4,3,1,2431,0,0,1,0
0,75,1,0,0,0,0,16,1,36.83,0,1,16,0,0,0,1,1,0,0,1,0,59.4,1023.9,0.0,0,589.28,1,1,5556,0,0,0,0
0,75,1,0,0,0,0,38,1,47.39,1,1,2,0,0,0,1,1,1,0,1,1,99.55,3734.25,0.0,0,1800.82,1,1,3474,0,0,0,0
1,76,1,0,0,0,0,2,1,12.96,0,1,20,0,1,1,1,0,1,0,1,1,95.1,180.25,0.0,0,25.92,3,1,4486,0,0,1,0
1,70,1,1,0,1,1,17,1,9.5,0,1,16,0,0,0,0,0,1,0,1,0,81.5,1329.2,0.0,0,161.5,2,1,3443,0,0,0,0
1,67,1,1,0,1,1,3,0,0.0,0,1,20,0,0,0,0,1,0,0,1,1,36.45,93.7,0.0,0,0.0,1,1,3766,0,0,1,0
0,69,1,0,0,0,0,1,0,0.0,0,1,21,0,0,0,0,0,0,0,1,0,25.05,25.05,0.0,0,0.0,1,1,4842,0,0,1,0
0,70,1,1,0,1,1,43,0,0.0,0,1,21,0,1,1,0,1,1,0,1,0,55.55,2342.2,0.0,0,0.0,1,1,2573,0,0,1,0
1,74,1,1,0,1,2,10,1,46.5,1,1,4,0,0,0,0,0,1,0,1,1,86.65,856.65,0.0,0,465.0,1,1,4990,0,0,0,0
0,77,1,0,0,0,0,37,1,41.85,1,1,2,1,1,0,0,1,1,0,1,1,106.75,4056.75,0.0,0,1548.45,1,1,5849,0,0,0,0
1,66,1,1,0,1,1,12,1,48.5,1,1,4,0,1,0,0,1,1,0,1,1,101.35,1218.55,0.0,0,582.0,1,1,3967,0,0,0,0
1,70,1,0,0,0,0,35,1,35.1,1,1,29,0,0,0,0,1,1,0,0,1,95.45,3474.05,0.0,80,1228.5,2,1,2080,0,0,0,0
0,68,1,0,0,0,0,1,1,45.8,0,1,10,0,0,0,0,0,0,0,1,1,69.6,69.6,0.0,0,45.8,2,1,2151,0,0,0,0
0,65,1,0,0,0,0,1,1,18.37,0,1,13,0,0,0,0,1,0,0,1,0,78.45,78.45,0.0,0,18.37,1,1,2139,0,0,0,0
0,76,1,0,0,0,0,9,1,12.91,1,1,21,0,0,0,0,0,1,0,1,1,84.45,762.5,0.0,0,116.19,3,1,3543,0,0,0,0
1,73,1,0,0,0,0,38,1,5.75,0,1,30,0,1,1,1,1,0,0,1,1,70.15,2497.35,0.0,0,218.5,3,1,2645,1,0,1,0
1,70,1,0,0,0,0,51,1,19.49,1,1,11,0,0,1,0,1,1,0,1,1,97.8,4913.3,0.0,0,993.99,2,1,6204,0,0,0,0
0,68,1,0,0,0,0,5,1,41.83,1,1,25,0,0,0,0,1,0,0,1,1,83.15,446.05,0.0,0,209.15,3,1,2516,0,0,1,0
0,77,1,0,0,0,0,2,1,23.46,1,1,25,0,0,0,0,0,0,0,1,1,75.45,158.4,0.0,0,46.92,3,1,3350,0,0,1,0
0,73,1,0,0,0,0,2,1,25.74,0,1,6,1,1,0,0,0,0,0,1,0,54.85,104.2,0.0,0,51.48,1,1,3016,0,0,1,0
1,71,1,1,0,1,1,1,1,4.89,1,1,11,0,0,0,0,1,1,0,1,1,95.1,95.1,0.0,0,4.89,1,1,5795,0,0,0,0
1,69,1,1,0,1,1,53,1,7.94,1,1,6,0,1,0,0,1,1,0,1,1,101.9,5549.4,0.0,0,420.82,1,1,5884,0,0,0,0
1,80,1,1,0,1,1,51,1,22.14,1,1,30,1,0,1,0,1,0,0,1,1,93.8,4750.95,0.0,0,1129.14,1,1,4788,0,0,0,0
1,66,1,1,0,0,0,72,1,6.03,1,1,2,0,1,1,0,1,1,0,1,1,104.15,7689.95,0.0,0,434.16,3,1,5925,0,1,0,0
1,79,1,0,0,0,0,5,1,4.59,0,1,11,0,0,0,0,1,1,0,1,1,91.4,449.75,0.0,0,22.95,1,1,2834,0,0,0,0
1,80,1,0,0,0,0,1,1,28.49,1,1,18,0,0,0,0,0,0,0,1,1,75.35,75.35,0.0,0,28.49,3,1,4403,0,0,0,0
0,78,1,0,0,0,0,11,1,4.1,1,1,5,0,0,0,0,0,1,0,1,1,84.8,906.85,0.0,0,45.1,2,1,5118,0,0,1,0
0,67,1,1,0,1,1,50,1,31.56,1,1,4,0,1,1,0,1,0,0,0,1,95.05,4888.7,0.0,50,1578.0,3,1,5863,0,0,0,0
1,73,1,0,0,0,0,5,1,18.69,0,1,28,0,0,1,0,0,0,0,1,0,50.35,237.25,0.0,0,93.45,1,1,4618,0,0,0,0
1,75,1,0,0,0,0,5,1,36.36,1,1,12,0,1,0,0,0,1,0,1,1,89.8,502.6,0.0,0,181.8,1,1,2960,0,0,0,0
1,67,1,0,0,0,0,9,1,10.66,1,1,15,0,1,0,0,1,1,0,1,1,99.45,919.4,0.0,0,95.94,1,1,2313,0,0,1,0
0,75,1,0,0,0,0,2,1,9.55,0,1,28,0,0,0,0,0,0,0,1,1,70.2,115.95,0.0,0,19.1,1,1,2767,0,0,0,0
1,80,1,1,0,1,2,51,1,43.58,1,1,22,0,1,1,0,0,0,0,1,1,84.2,4146.05,0.0,0,2222.58,2,1,6245,0,0,0,0
1,72,1,1,0,0,0,26,1,1.26,1,1,18,0,1,1,0,1,1,1,0,0,105.75,2710.25,0.0,90,32.76,1,1,3157,0,0,0,0
0,70,1,1,0,1,1,18,0,0.0,0,1,12,0,0,1,0,1,1,1,1,1,48.35,810.7,0.0,0,0.0,2,1,2167,0,0,0,0
0,73,1,1,0,1,1,1,1,24.24,0,1,9,1,0,0,0,0,0,0,1,1,49.55,49.55,0.0,0,24.24,1,1,4989,0,0,0,0
0,75,1,1,0,1,1,2,1,6.86,0,1,20,0,1,0,0,0,0,0,1,0,50.15,115.1,0.0,0,13.72,1,1,5461,0,0,1,0
1,70,1,1,0,1,1,29,1,35.38,1,1,21,0,1,1,0,0,1,1,0,1,95.9,2745.2,0.0,50,1026.02,3,1,2151,0,0,0,0
0,77,1,0,0,0,0,1,0,0.0,0,1,15,0,0,0,0,0,0,0,1,0,25.25,25.25,0.0,0,0.0,2,1,4628,0,0,0,0
1,80,1,1,0,1,1,46,1,5.36,1,1,22,0,0,1,0,1,1,0,1,1,101.0,4680.05,0.0,0,246.56,1,1,2436,0,0,0,0
0,78,1,0,0,0,0,1,1,24.75,0,1,22,0,0,0,0,0,0,0,0,1,71.15,71.15,0.0,20,24.75,3,1,5287,0,0,0,0
0,69,1,0,0,0,0,20,1,11.82,1,1,5,1,0,0,0,0,0,0,1,1,79.15,1520.9,0.0,0,236.4,1,1,4997,0,0,0,0
1,71,1,1,0,1,1,46,1,48.62,0,1,3,0,0,0,0,0,1,0,0,1,80.4,3605.2,0.0,20,2236.52,3,1,4876,0,0,0,0
1,70,1,0,0,0,0,2,1,25.19,1,1,14,0,0,0,0,1,1,0,1,1,93.85,196.75,0.0,0,50.38,1,1,4998,0,0,0,0
0,66,1,0,0,0,0,1,1,26.22,0,1,22,1,0,1,0,0,0,0,1,1,55.8,55.8,0.0,0,26.22,1,1,5527,0,0,0,0
1,77,1,0,0,0,0,41,1,42.06,1,1,21,0,0,1,0,1,1,0,1,1,98.4,4187.75,0.0,0,1724.46,1,1,2169,0,0,0,0
1,71,1,1,0,1,1,66,1,30.03,1,1,15,1,1,1,1,1,0,0,0,0,79.4,5154.6,0.0,150,1981.98,1,1,5910,0,1,1,0
1,68,1,0,0,0,0,35,1,39.69,1,1,25,0,0,1,0,1,1,0,1,1,101.4,3496.3,0.0,0,1389.15,3,1,3689,0,0,0,0
1,71,1,1,0,0,0,10,1,16.88,1,1,24,0,0,1,0,0,1,0,1,1,89.8,914.3,0.0,0,168.79999999999998,2,1,5124,0,0,0,0
0,79,1,0,0,0,0,26,1,34.69,0,1,27,0,0,0,0,1,1,0,1,1,91.25,2351.8,0.0,0,901.94,3,1,5154,0,0,0,0
0,80,1,0,0,0,0,18,1,2.36,1,1,21,0,1,0,1,0,0,0,1,1,85.45,1505.85,0.0,0,42.48,1,1,5145,0,0,0,0
1,65,1,0,0,0,0,1,1,28.46,0,1,12,0,0,0,0,0,0,0,1,1,71.65,71.65,0.0,0,28.46,2,1,5674,0,0,0,0
0,70,1,0,0,0,0,1,1,48.95,1,1,23,0,0,0,0,0,0,0,1,1,74.2,74.2,0.0,0,48.95,2,1,4684,0,0,0,0
1,68,1,1,0,1,8,43,1,31.25,1,1,20,0,1,0,0,1,1,0,0,1,101.0,4388.4,0.0,150,1343.75,1,1,3123,0,0,0,0
1,80,1,1,0,1,3,25,1,33.63,1,1,25,1,0,0,0,0,1,0,1,1,89.05,2177.45,0.0,0,840.7500000000001,1,1,2673,1,0,0,0
1,77,1,1,0,1,1,36,1,16.61,1,1,3,0,1,0,0,1,1,0,1,1,96.5,3436.1,0.0,0,597.96,3,1,4652,0,0,0,0
1,65,1,1,0,1,1,1,1,49.6,0,1,13,0,0,0,0,0,0,0,1,0,70.85,70.85,0.0,0,49.6,2,1,3022,0,0,1,0
1,66,1,1,0,1,1,41,1,45.04,1,1,29,0,1,1,1,1,1,0,1,1,111.95,4534.9,0.0,0,1846.64,2,1,3711,1,0,0,0
1,70,1,0,0,0,0,1,1,16.19,0,1,12,0,0,0,0,0,0,0,1,0,69.1,69.1,0.0,0,16.19,3,1,2767,0,0,0,0
0,69,1,0,0,0,0,2,1,43.96,1,1,14,0,0,1,0,0,0,0,1,1,78.55,149.55,0.0,0,87.92,2,1,5203,0,0,0,0
1,66,1,0,0,0,0,49,1,32.36,1,1,2,0,0,0,0,1,1,0,1,1,96.2,4718.25,0.0,0,1585.64,2,1,5904,0,0,0,0
0,75,1,0,0,0,0,6,1,8.91,0,1,27,0,0,1,0,0,0,0,0,0,74.4,434.1,0.0,20,53.46,1,1,3964,0,0,0,0
0,75,1,1,0,1,1,7,1,21.43,1,1,12,0,0,0,0,0,1,0,1,1,84.55,646.85,0.0,0,150.01,1,1,5245,0,0,0,0
0,67,1,0,0,0,0,20,1,29.29,1,1,15,0,0,0,0,0,1,1,1,1,85.8,1727.5,0.0,0,585.8,1,1,3336,0,0,1,0
0,75,1,1,0,0,0,54,1,33.49,1,1,8,0,1,0,0,1,1,1,1,1,101.5,5373.1,0.0,0,1808.46,2,1,6405,1,0,1,0
0,74,1,0,0,0,0,2,1,15.32,0,1,21,0,0,0,0,0,0,0,1,1,69.6,131.65,0.0,0,30.64,3,1,4596,0,0,0,0
0,74,1,0,0,0,0,30,0,0.0,0,1,7,0,0,1,0,1,0,0,0,1,40.3,1172.95,0.0,100,0.0,2,1,3016,0,0,0,0
1,67,1,1,0,1,1,58,1,3.18,1,1,5,0,0,1,0,1,1,1,1,1,98.7,5812.6,0.0,0,184.44,1,1,4662,0,0,0,0
0,74,1,1,0,1,1,68,1,21.33,1,1,24,0,1,0,0,1,1,1,1,1,100.2,6851.65,0.0,0,1450.4399999999998,1,1,4481,0,0,0,0
0,69,1,1,0,1,1,24,1,13.38,1,1,12,0,0,0,0,1,1,1,1,1,93.55,2264.05,0.0,0,321.12,2,1,4937,0,0,0,0
1,70,1,1,0,1,1,27,1,39.49,1,1,7,0,1,1,0,0,1,1,1,1,95.55,2510.2,0.0,0,1066.23,1,1,2999,0,0,0,0
0,79,1,0,0,0,0,2,0,0.0,0,1,11,0,0,0,0,0,0,0,1,0,24.35,41.85,0.0,0,0.0,1,1,3278,0,0,0,0
0,76,1,0,0,0,0,29,1,20.98,1,1,16,0,0,0,1,1,1,0,1,0,98.65,2862.75,0.0,0,608.42,1,1,4235,0,0,0,0
1,78,1,1,0,1,1,5,1,6.66,1,1,14,0,0,1,0,0,0,0,0,1,79.9,343.95,0.0,20,33.3,2,1,4324,0,0,0,0
0,79,1,0,0,0,0,28,1,28.14,1,1,10,0,0,1,1,1,1,0,1,1,103.3,2890.65,0.0,0,787.9200000000001,2,1,4136,0,0,0,0
1,73,1,0,0,0,0,24,1,3.23,1,1,26,0,1,1,0,1,1,0,1,1,102.95,2496.7,0.0,0,77.52,3,1,5245,0,0,1,0
0,74,1,1,0,1,7,43,1,8.75,1,1,13,1,0,1,1,1,1,0,1,1,109.55,4830.25,0.0,0,376.25,2,1,5863,1,0,1,0
1,73,1,0,0,0,0,2,1,5.57,0,1,24,1,0,1,0,1,0,0,1,0,66.4,94.55,0.0,0,11.14,1,1,4522,0,0,0,0
1,71,1,1,0,1,6,66,1,49.85,1,1,14,0,0,0,1,1,1,0,1,1,100.05,6871.9,0.0,0,3290.1,2,1,4512,0,0,1,0
0,68,1,1,0,1,1,66,1,27.75,1,1,11,0,0,1,1,1,1,0,1,1,105.95,6975.25,0.0,0,1831.5,2,1,6117,1,0,1,0
0,70,1,0,0,0,0,31,1,15.43,1,1,2,0,0,0,0,0,0,0,1,1,73.9,2217.15,0.0,0,478.33,1,1,2560,0,0,0,0
0,66,1,0,0,0,0,37,1,3.3,1,1,2,0,0,0,0,1,1,0,1,1,96.55,3580.3,0.0,0,122.1,2,1,4448,0,0,0,0
1,65,1,0,0,0,0,24,1,28.98,1,1,30,0,1,0,0,1,1,1,1,1,101.25,2440.15,0.0,0,695.52,3,1,4287,0,0,0,0
1,78,1,0,0,0,0,2,1,43.66,0,1,25,0,0,0,0,0,0,0,1,1,44.15,92.65,0.0,0,87.32,2,1,5655,0,0,0,0
0,74,1,0,0,0,0,8,1,13.8,1,1,6,0,0,0,0,0,0,0,1,1,75.75,606.25,0.0,0,110.4,3,1,4174,0,0,0,0
1,78,1,1,0,1,1,1,1,17.51,1,1,21,1,0,0,0,0,0,0,1,1,80.3,80.3,0.0,0,17.51,1,1,4138,0,0,0,0
0,79,1,0,0,0,0,9,1,43.34,0,1,2,0,0,0,0,1,0,0,1,1,80.85,751.65,0.0,0,390.06000000000006,2,1,5242,0,0,0,0
0,76,1,0,0,0,0,49,1,44.88,1,1,15,0,0,1,0,0,1,0,1,1,90.85,4515.85,0.0,0,2199.1200000000003,2,1,5651,0,0,1,0
1,67,1,0,0,0,0,1,0,0.0,0,1,9,0,0,0,0,0,0,0,1,1,25.1,25.1,0.0,0,0.0,3,1,5437,0,0,0,0
0,80,1,0,0,0,0,17,1,30.37,0,1,28,0,1,1,0,1,0,0,1,1,89.15,1496.9,0.0,0,516.29,1,1,5082,0,0,0,0
1,77,1,0,0,0,0,3,1,2.98,0,1,3,0,0,0,0,1,0,0,1,1,79.9,260.9,0.0,0,8.94,2,1,4367,0,0,0,0
0,73,1,0,0,0,0,30,1,43.61,1,1,8,0,1,0,0,1,1,0,0,1,99.7,2967.35,0.0,80,1308.3,1,1,3548,0,0,0,0
1,74,1,1,0,1,1,41,1,45.84,1,1,18,1,0,1,0,0,0,0,1,1,83.75,3273.55,0.0,0,1879.44,1,1,4995,0,0,0,0
0,76,1,1,0,1,1,42,1,2.9,0,1,21,1,0,0,0,0,0,0,1,1,74.15,3229.4,0.0,0,121.8,1,1,2322,0,0,1,0
0,78,1,1,0,0,0,72,1,25.77,1,1,6,1,1,1,1,1,1,0,1,0,92.45,6440.25,0.0,0,1855.44,1,1,5697,0,1,1,0
0,78,1,1,0,1,1,11,1,1.28,1,1,14,0,0,1,0,1,1,0,1,1,99.55,1131.2,0.0,0,14.08,3,1,3172,0,0,0,0
1,66,1,0,0,0,0,8,1,5.02,1,1,26,0,0,1,0,0,0,0,1,1,81.25,585.95,0.0,0,40.16,1,1,3812,0,0,0,0
0,69,1,0,0,0,0,1,1,22.56,1,1,2,0,0,0,0,0,0,0,1,0,50.55,50.55,0.0,0,22.56,1,1,3357,0,0,1,0
0,74,1,0,0,0,0,27,1,31.17,1,1,25,0,0,0,0,0,1,1,1,1,85.25,2287.25,0.0,0,841.59,1,1,5172,0,0,0,0
0,68,1,0,0,0,0,1,1,16.37,1,1,7,0,0,0,0,0,1,1,1,1,85.05,85.05,0.0,0,16.37,1,1,2975,0,0,0,0
0,68,1,0,0,0,0,54,1,45.77,1,1,10,0,1,0,0,0,0,0,1,1,79.5,4370.25,0.0,0,2471.5800000000004,1,1,5684,0,0,0,0
0,68,1,0,0,0,0,4,1,26.23,1,1,29,0,0,0,0,0,0,0,1,1,74.9,321.75,0.0,0,104.92,1,1,2122,0,0,0,0
0,75,1,0,0,0,0,25,1,36.5,1,1,30,1,1,0,0,1,1,0,1,1,102.8,2660.2,0.0,0,912.5,1,1,4969,0,0,1,0
1,73,1,0,0,0,0,9,1,10.04,1,1,13,0,0,0,0,0,1,0,1,1,83.85,790.15,0.0,0,90.36,1,1,3723,0,0,0,0
0,72,1,0,0,0,0,27,1,16.94,1,1,11,0,0,1,0,0,1,0,1,0,88.3,2467.75,0.0,0,457.38000000000005,3,1,2420,0,0,1,0
0,68,1,1,0,1,1,56,1,33.81,1,1,29,0,0,1,0,1,1,0,0,1,100.65,5688.05,0.0,130,1893.36,1,1,4803,0,0,0,0
0,74,1,1,0,1,1,66,1,21.7,1,1,3,0,1,1,0,1,1,0,1,1,80.55,5265.1,0.0,0,1432.2,3,1,4400,0,1,0,0
1,71,1,1,0,1,1,24,1,2.05,1,1,22,1,0,0,0,0,0,0,1,1,78.85,1772.25,0.0,0,49.2,1,1,3079,0,0,0,0
1,75,1,1,0,1,1,24,0,0.0,0,1,5,1,0,0,0,0,1,0,1,0,39.1,971.3,0.0,0,0.0,1,1,4591,0,0,0,0
0,66,1,1,0,1,1,65,1,18.69,1,1,30,0,1,1,0,1,1,0,1,1,106.25,6979.8,0.0,0,1214.85,1,1,5965,1,0,0,0
1,76,1,0,0,0,0,1,1,21.85,1,1,29,0,0,0,0,1,1,0,1,1,94.0,94.0,0.0,0,21.85,1,1,4176,0,0,0,0
0,67,1,0,0,0,0,15,1,4.28,1,1,6,0,1,0,0,0,1,0,1,0,89.85,1424.95,0.0,0,64.2,2,1,2668,0,0,0,0
0,79,1,0,0,0,0,8,1,45.16,1,1,15,0,1,1,0,1,1,0,1,1,105.5,829.55,0.0,0,361.28,3,1,5546,0,0,0,0
1,78,1,0,0,0,0,7,1,32.4,1,1,7,0,0,0,0,0,0,0,1,0,73.75,545.15,0.0,0,226.8,2,1,5638,0,0,1,0
1,79,1,0,0,0,0,9,1,2.45,1,1,7,1,0,0,0,0,0,0,1,0,54.55,494.05,0.0,0,22.05,1,1,4656,0,0,0,0
0,78,1,0,0,0,0,37,1,26.95,1,1,17,0,0,0,0,0,0,0,1,1,76.25,2841.55,0.0,0,997.15,3,1,5859,0,0,0,0
0,71,1,0,0,0,0,3,1,2.26,0,1,3,0,0,0,0,0,0,0,1,1,70.4,204.7,0.0,0,6.779999999999999,3,1,2491,0,0,0,0
0,76,1,1,0,1,9,48,1,43.04,1,1,5,1,1,1,1,1,1,0,1,0,117.45,5438.9,0.0,0,2065.92,1,1,5915,0,0,0,0
1,65,1,0,0,0,0,8,0,0.0,0,1,4,0,0,1,0,0,0,0,1,1,29.4,221.9,0.0,0,0.0,1,1,5971,0,0,0,0
1,75,1,1,0,1,1,37,1,46.61,1,1,26,0,0,0,0,1,0,0,1,1,85.7,3171.15,0.0,0,1724.57,2,1,4712,0,0,0,0
0,75,1,0,0,0,0,28,1,9.67,1,1,28,0,1,1,0,1,1,0,1,1,106.15,3152.5,0.0,0,270.76,1,1,5030,0,0,0,0
1,69,1,0,0,0,0,36,1,23.33,1,1,23,1,0,0,0,1,0,0,1,1,90.85,3186.7,0.0,0,839.8799999999999,1,1,5692,0,0,0,0
0,68,1,1,1,1,1,4,1,42.13,0,1,52,0,0,0,0,0,0,0,1,0,46.0,181.6,0.0,0,168.52,1,1,4797,0,0,0,0
0,66,1,0,0,0,0,8,1,5.21,0,1,8,0,0,1,0,1,1,0,1,1,94.45,742.95,0.0,0,41.68,1,1,3676,0,0,1,0
1,65,1,0,0,0,0,50,1,18.92,1,1,11,0,0,0,0,1,1,1,1,1,95.7,4816.7,0.0,0,946.0,3,1,4287,0,0,0,0
0,77,1,1,0,1,1,61,1,35.11,1,1,17,0,1,1,0,1,1,0,1,1,104.4,6405.0,0.0,0,2141.71,1,1,4412,1,0,1,0
0,66,1,1,0,1,1,40,0,0.0,0,1,3,0,1,0,0,1,0,0,1,1,39.3,1637.4,0.0,0,0.0,3,1,2296,0,0,0,0
1,72,1,0,0,0,0,2,1,41.43,0,1,20,0,0,0,0,0,0,0,1,1,44.7,93.7,0.0,0,82.86,1,1,4618,0,0,0,0
1,77,1,1,0,0,0,10,1,6.01,1,1,27,0,0,0,0,0,1,0,1,0,85.55,851.75,0.0,0,60.1,1,1,3336,0,0,0,0
0,66,1,1,0,1,1,16,1,9.93,1,1,27,0,0,0,0,0,1,0,1,1,85.35,1375.15,0.0,0,158.88,2,1,5769,0,0,1,0
0,80,1,0,0,0,0,2,1,31.91,0,1,30,0,0,0,0,0,1,0,1,1,79.6,195.05,0.0,0,63.82,3,1,4322,0,0,0,0
1,68,1,0,0,0,0,19,1,28.12,1,1,25,1,0,0,0,1,0,0,1,1,90.6,1660.0,0.0,0,534.28,1,1,2373,0,0,0,0
1,78,1,1,0,0,0,7,1,9.7,1,1,17,1,1,0,0,0,1,1,1,1,94.7,673.1,0.0,0,67.89999999999999,1,1,3591,0,0,1,0
1,74,1,0,0,0,0,3,1,48.34,1,1,20,0,0,0,0,0,0,0,1,1,77.0,237.75,0.0,0,145.02,1,1,3128,0,0,0,0
0,74,1,1,0,1,1,40,1,19.76,0,1,22,0,1,0,1,1,1,1,1,1,99.2,4062.2,0.0,0,790.4000000000001,3,1,5098,1,0,1,0
1,65,1,0,0,0,0,47,1,36.58,0,1,20,1,0,0,0,0,1,1,0,0,85.5,4042.3,0.0,50,1719.26,3,1,3645,0,0,1,0
0,70,1,0,0,0,0,15,1,7.99,0,1,27,0,1,0,0,0,0,0,1,1,75.3,1147.45,0.0,0,119.85,3,1,4526,0,0,1,0
1,70,1,1,0,1,3,24,1,49.76,1,1,11,0,1,1,0,1,1,1,1,1,104.25,2433.9,0.0,0,1194.24,1,1,2104,0,0,0,0
1,75,1,0,0,0,0,15,1,12.08,1,1,5,0,1,0,0,0,0,0,1,1,80.2,1217.25,0.0,0,181.2,1,1,4958,0,0,0,0
